none,2001-03-05 00:00:00,none,none,1,1.59,1487,none,none,none,1,2.2,2024-08-12 00:00:00

none,2003-01-01 00:00:00,none,none,1,none,2009,2004-07-06 00:00:00,none,none,1,none,2024-08-12 00:00:00

none,none,none,none,1,none,1337,2000-05-28 00:00:00,none,none,1,none,2024-08-12 00:00:00

1599,none,none,none,1,none,633,2004-11-24 00:00:00,none,none,1,none,2024-08-12 00:00:00

none,2003-01-01 00:00:00,none,none,1,none,2009,2003-10-21 00:00:00,none,none,1,none,2024-08-12 00:00:00

none,none,none,none,1,1.82,1775,2003-01-01 00:00:00,none,none,1,1.82,2024-08-12 00:00:00

1781,2003-01-01 00:00:00,none,none,1,1.16,1559,2001-09-20 00:00:00,none,none,1,4.31,2024-08-12 00:00:00

1781,2002-05-15 00:00:00,none,none,1,none,1634,2001-03-31 00:00:00,none,none,1,none,2024-08-12 00:00:00
